x,y,T,u,v,p
8.3,2.8,300,1.43964,-0.190327,-0.202167
8.3,2.8,300,1.43964,-0.190327,-0.202167
8.35,2.8,300,1.43547,-0.195157,-0.198042
8.35,2.8,300,1.43547,-0.195157,-0.198042
8.4,2.8,300,1.43111,-0.199856,-0.193717
8.4,2.8,300,1.43111,-0.199856,-0.193717
8.45,2.8,300,1.42657,-0.204414,-0.189199
8.45,2.8,300,1.42657,-0.204414,-0.189199
8.5,2.8,300,1.42184,-0.208824,-0.184494
8.5,2.8,300,1.42184,-0.208824,-0.184494
8.55,2.8,300,1.41695,-0.213077,-0.179609
8.55,2.8,300,1.41695,-0.213077,-0.179609
8.6,2.8,300,1.4119,-0.217166,-0.174553
8.6,2.8,300,1.4119,-0.217166,-0.174553
8.65,2.8,300,1.40669,-0.221083,-0.169334
8.65,2.8,300,1.40669,-0.221083,-0.169334
8.7,2.8,300,1.40134,-0.224823,-0.16396
8.7,2.8,300,1.40134,-0.224823,-0.16396
8.75,2.8,300,1.39584,-0.228379,-0.15844
8.75,2.8,300,1.39584,-0.228379,-0.15844
8.8,2.8,300,1.39021,-0.231746,-0.152784
8.8,2.8,300,1.39021,-0.231746,-0.152784
8.85,2.8,300,1.38447,-0.234919,-0.147001
8.85,2.8,300,1.38447,-0.234919,-0.147001
8.9,2.8,300,1.37862,-0.237895,-0.141101
8.9,2.8,300,1.37862,-0.237895,-0.141101
8.95,2.8,300,1.37266,-0.240668,-0.135093
8.95,2.8,300,1.37266,-0.240668,-0.135093
9,2.8,300,1.36661,-0.243238,-0.128987
9,2.8,300,1.36661,-0.243238,-0.128987
9.05,2.8,300,1.36047,-0.2456,-0.122794
9.05,2.8,300,1.36047,-0.2456,-0.122794
9.1,2.8,300,1.35426,-0.247754,-0.116523
9.1,2.8,300,1.35426,-0.247754,-0.116523
9.15,2.8,300,1.34799,-0.249699,-0.110185
9.15,2.8,300,1.34799,-0.249699,-0.110185
9.2,2.8,300,1.34167,-0.251433,-0.103788
9.2,2.8,300,1.34167,-0.251433,-0.103788
9.25,2.8,300,1.33529,-0.252957,-0.0973431
9.25,2.8,300,1.33529,-0.252957,-0.0973431
9.3,2.8,300,1.32888,-0.254272,-0.0908592
9.3,2.8,300,1.32888,-0.254272,-0.0908592
9.35,2.8,300,1.32244,-0.255377,-0.0843462
9.35,2.8,300,1.32244,-0.255377,-0.0843462
9.4,2.8,300,1.31598,-0.256274,-0.0778127
9.4,2.8,300,1.31598,-0.256274,-0.0778127
9.45,2.8,300,1.30951,-0.256966,-0.0712685
9.45,2.8,300,1.30951,-0.256966,-0.0712685
9.5,2.8,300,1.30304,-0.257455,-0.0647213
9.5,2.8,300,1.30304,-0.257455,-0.0647213
9.55,2.8,300,1.29656,-0.257742,-0.0581813
9.55,2.8,300,1.29656,-0.257742,-0.0581813
9.6,2.8,300,1.29011,-0.257832,-0.0516537
9.6,2.8,300,1.29011,-0.257832,-0.0516537
9.65,2.8,300,1.28365,-0.257724,-0.0451523
9.65,2.8,300,1.28365,-0.257724,-0.0451523
9.7,2.8,300,1.27728,-0.257434,-0.0386739
9.7,2.8,300,1.27728,-0.257434,-0.0386739
9.75,2.8,300,1.27081,-0.25694,-0.0322458
9.75,2.8,300,1.27081,-0.25694,-0.0322458
9.8,2.8,300,1.26461,-0.256296,-0.0258379
9.8,2.8,300,1.26461,-0.256296,-0.0258379
9.85,2.8,300,1.25803,-0.255405,-0.0195224
9.85,2.8,300,1.25803,-0.255405,-0.0195224
9.9,2.8,300,1.25225,-0.254476,-0.0131699
9.9,2.8,300,1.25225,-0.254476,-0.0131699
9.95,2.8,300,1.24506,-0.253107,-0.00697629
9.95,2.8,300,1.24506,-0.253107,-0.00697629
10,2.8,300,1.23993,-0.252107,0
10,2.8,300,1.23993,-0.252107,0
5.55,2.85,300,1.40784,0.0773114,-0.146863
5.55,2.85,300,1.40784,0.0773114,-0.146863
5.6,2.85,300,1.41161,0.0732768,-0.151608
5.6,2.85,300,1.41161,0.0732768,-0.151608
5.65,2.85,300,1.41524,0.0692025,-0.15618
5.65,2.85,300,1.41524,0.0692025,-0.15618
5.7,2.85,300,1.41873,0.0650935,-0.160583
5.7,2.85,300,1.41873,0.0650935,-0.160583
5.75,2.85,300,1.42208,0.0609541,-0.164821
5.75,2.85,300,1.42208,0.0609541,-0.164821
5.8,2.85,300,1.42531,0.056788,-0.168899
5.8,2.85,300,1.42531,0.056788,-0.168899
5.85,2.85,300,1.4284,0.0525981,-0.172821
5.85,2.85,300,1.4284,0.0525981,-0.172821
5.9,2.85,300,1.43138,0.0483869,-0.176592
5.9,2.85,300,1.43138,0.0483869,-0.176592
5.95,2.85,300,1.43423,0.0441563,-0.180217
5.95,2.85,300,1.43423,0.0441563,-0.180217
6,2.85,300,1.43698,0.0399075,-0.183701
6,2.85,300,1.43698,0.0399075,-0.183701
6.05,2.85,300,1.43961,0.0356413,-0.187048
6.05,2.85,300,1.43961,0.0356413,-0.187048
6.1,2.85,300,1.44213,0.0313577,-0.190262
6.1,2.85,300,1.44213,0.0313577,-0.190262
6.15,2.85,300,1.44455,0.0270566,-0.193348
6.15,2.85,300,1.44455,0.0270566,-0.193348
6.2,2.85,300,1.44687,0.0227371,-0.19631
6.2,2.85,300,1.44687,0.0227371,-0.19631
6.25,2.85,300,1.44909,0.0183981,-0.199151
6.25,2.85,300,1.44909,0.0183981,-0.199151
6.3,2.85,300,1.45122,0.0140378,-0.201874
6.3,2.85,300,1.45122,0.0140378,-0.201874
6.35,2.85,300,1.45325,0.00965439,-0.204483
6.35,2.85,300,1.45325,0.00965439,-0.204483
6.4,2.85,300,1.45519,0.00524558,-0.206978
6.4,2.85,300,1.45519,0.00524558,-0.206978
6.45,2.85,300,1.45703,0.000808894,-0.209363
6.45,2.85,300,1.45703,0.000808894,-0.209363
6.5,2.85,300,1.45879,-0.00365836,-0.211638
6.5,2.85,300,1.45879,-0.00365836,-0.211638
6.55,2.85,300,1.46046,-0.00815899,-0.213804
6.55,2.85,300,1.46046,-0.00815899,-0.213804
6.6,2.85,300,1.46203,-0.0126959,-0.215861
6.6,2.85,300,1.46203,-0.0126959,-0.215861
6.65,2.85,300,1.46352,-0.0172718,-0.217808
6.65,2.85,300,1.46352,-0.0172718,-0.217808
6.7,2.85,300,1.46491,-0.0218896,-0.219644
6.7,2.85,300,1.46491,-0.0218896,-0.219644
6.75,2.85,300,1.46619,-0.026552,-0.221367
6.75,2.85,300,1.46619,-0.026552,-0.221367
6.8,2.85,300,1.46739,-0.0312614,-0.222975
6.8,2.85,300,1.46739,-0.0312614,-0.222975
6.85,2.85,300,1.46848,-0.03602,-0.224466
6.85,2.85,300,1.46848,-0.03602,-0.224466
6.9,2.85,300,1.46946,-0.0408296,-0.225835
6.9,2.85,300,1.46946,-0.0408296,-0.225835
6.95,2.85,300,1.47033,-0.0456915,-0.227078
6.95,2.85,300,1.47033,-0.0456915,-0.227078
7,2.85,300,1.47109,-0.050607,-0.228192
7,2.85,300,1.47109,-0.050607,-0.228192
7.05,2.85,300,1.47172,-0.0555764,-0.229171
7.05,2.85,300,1.47172,-0.0555764,-0.229171
7.1,2.85,300,1.47223,-0.0605996,-0.23001
7.1,2.85,300,1.47223,-0.0605996,-0.23001
7.15,2.85,300,1.4726,-0.0656759,-0.230703
7.15,2.85,300,1.4726,-0.0656759,-0.230703
7.2,2.85,300,1.47284,-0.0708041,-0.231245
7.2,2.85,300,1.47284,-0.0708041,-0.231245
7.25,2.85,300,1.47293,-0.0759822,-0.231631
7.25,2.85,300,1.47293,-0.0759822,-0.231631
7.3,2.85,300,1.47288,-0.0812075,-0.231853
7.3,2.85,300,1.47288,-0.0812075,-0.231853
7.35,2.85,300,1.47267,-0.0864768,-0.231906
7.35,2.85,300,1.47267,-0.0864768,-0.231906
7.4,2.85,300,1.47229,-0.0917861,-0.231785
7.4,2.85,300,1.47229,-0.0917861,-0.231785
7.45,2.85,300,1.47175,-0.0971306,-0.231483
7.45,2.85,300,1.47175,-0.0971306,-0.231483
7.5,2.85,300,1.47104,-0.102505,-0.230995
7.5,2.85,300,1.47104,-0.102505,-0.230995
7.55,2.85,300,1.47014,-0.107904,-0.230316
7.55,2.85,300,1.47014,-0.107904,-0.230316
7.6,2.85,300,1.46906,-0.113321,-0.229443
7.6,2.85,300,1.46906,-0.113321,-0.229443
7.65,2.85,300,1.4678,-0.118748,-0.228368
7.65,2.85,300,1.4678,-0.118748,-0.228368
7.7,2.85,300,1.46635,-0.124177,-0.22709
7.7,2.85,300,1.46635,-0.124177,-0.22709
7.75,2.85,300,1.46469,-0.129602,-0.225604
7.75,2.85,300,1.46469,-0.129602,-0.225604
7.8,2.85,300,1.46284,-0.135013,-0.223908
7.8,2.85,300,1.46284,-0.135013,-0.223908
7.85,2.85,300,1.4608,-0.140401,-0.222001
7.85,2.85,300,1.4608,-0.140401,-0.222001
7.9,2.85,300,1.45855,-0.145758,-0.21988
7.9,2.85,300,1.45855,-0.145758,-0.21988
7.95,2.85,300,1.45609,-0.151074,-0.217544
7.95,2.85,300,1.45609,-0.151074,-0.217544
8,2.85,300,1.45344,-0.156338,-0.214994
8,2.85,300,1.45344,-0.156338,-0.214994
8.05,2.85,300,1.45058,-0.161543,-0.21223
8.05,2.85,300,1.45058,-0.161543,-0.21223
8.1,2.85,300,1.44752,-0.166678,-0.209254
8.1,2.85,300,1.44752,-0.166678,-0.209254
8.15,2.85,300,1.44426,-0.171733,-0.206067
8.15,2.85,300,1.44426,-0.171733,-0.206067
8.2,2.85,300,1.4408,-0.176699,-0.202673
8.2,2.85,300,1.4408,-0.176699,-0.202673
8.25,2.85,300,1.43716,-0.181567,-0.199075
8.25,2.85,300,1.43716,-0.181567,-0.199075
8.3,2.85,300,1.43332,-0.186326,-0.195276
8.3,2.85,300,1.43332,-0.186326,-0.195276
8.35,2.85,300,1.42929,-0.190968,-0.191282
8.35,2.85,300,1.42929,-0.190968,-0.191282
8.4,2.85,300,1.42509,-0.195484,-0.187098
8.4,2.85,300,1.42509,-0.195484,-0.187098
8.45,2.85,300,1.42071,-0.199867,-0.18273
8.45,2.85,300,1.42071,-0.199867,-0.18273
8.5,2.85,300,1.41616,-0.204107,-0.178183
8.5,2.85,300,1.41616,-0.204107,-0.178183
8.55,2.85,300,1.41145,-0.208197,-0.173466
8.55,2.85,300,1.41145,-0.208197,-0.173466
8.6,2.85,300,1.40658,-0.212131,-0.168585
8.6,2.85,300,1.40658,-0.212131,-0.168585
8.65,2.85,300,1.40156,-0.215901,-0.163549
8.65,2.85,300,1.40156,-0.215901,-0.163549
8.7,2.85,300,1.39641,-0.219501,-0.158364
8.7,2.85,300,1.39641,-0.219501,-0.158364
8.75,2.85,300,1.39112,-0.222926,-0.15304
8.75,2.85,300,1.39112,-0.222926,-0.15304
8.8,2.85,300,1.3857,-0.22617,-0.147586
8.8,2.85,300,1.3857,-0.22617,-0.147586
8.85,2.85,300,1.38017,-0.22923,-0.142009
8.85,2.85,300,1.38017,-0.22923,-0.142009
8.9,2.85,300,1.37454,-0.232101,-0.136321
8.9,2.85,300,1.37454,-0.232101,-0.136321
8.95,2.85,300,1.36881,-0.234778,-0.130528
8.95,2.85,300,1.36881,-0.234778,-0.130528
9,2.85,300,1.36298,-0.237262,-0.124641
9,2.85,300,1.36298,-0.237262,-0.124641
9.05,2.85,300,1.35708,-0.239547,-0.118669
9.05,2.85,300,1.35708,-0.239547,-0.118669
9.1,2.85,300,1.3511,-0.241633,-0.112622
9.1,2.85,300,1.3511,-0.241633,-0.112622
9.15,2.85,300,1.34506,-0.243518,-0.106509
9.15,2.85,300,1.34506,-0.243518,-0.106509
9.2,2.85,300,1.33897,-0.245202,-0.100338
9.2,2.85,300,1.33897,-0.245202,-0.100338
9.25,2.85,300,1.33283,-0.246684,-0.0941201
9.25,2.85,300,1.33283,-0.246684,-0.0941201
9.3,2.85,300,1.32666,-0.247965,-0.0878633
9.3,2.85,300,1.32666,-0.247965,-0.0878633
9.35,2.85,300,1.32045,-0.249045,-0.0815769
9.35,2.85,300,1.32045,-0.249045,-0.0815769
9.4,2.85,300,1.31422,-0.249927,-0.0752694
9.4,2.85,300,1.31422,-0.249927,-0.0752694
9.45,2.85,300,1.30798,-0.25061,-0.0689498
9.45,2.85,300,1.30798,-0.25061,-0.0689498
9.5,2.85,300,1.30174,-0.251097,-0.0626255
9.5,2.85,300,1.30174,-0.251097,-0.0626255
9.55,2.85,300,1.29548,-0.25139,-0.0563065
9.55,2.85,300,1.29548,-0.25139,-0.0563065
9.6,2.85,300,1.28926,-0.251494,-0.0499974
9.6,2.85,300,1.28926,-0.251494,-0.0499974
9.65,2.85,300,1.28302,-0.251406,-0.0437118
9.65,2.85,300,1.28302,-0.251406,-0.0437118
9.7,2.85,300,1.27686,-0.251143,-0.0374464
9.7,2.85,300,1.27686,-0.251143,-0.0374464
9.75,2.85,300,1.27061,-0.250681,-0.0312275
9.75,2.85,300,1.27061,-0.250681,-0.0312275
9.8,2.85,300,1.26461,-0.250075,-0.0250262
9.8,2.85,300,1.26461,-0.250075,-0.0250262
9.85,2.85,300,1.25825,-0.249231,-0.0189122
9.85,2.85,300,1.25825,-0.249231,-0.0189122
9.9,2.85,300,1.25266,-0.248348,-0.0127603
9.9,2.85,300,1.25266,-0.248348,-0.0127603
9.95,2.85,300,1.24569,-0.24704,-0.0067601
9.95,2.85,300,1.24569,-0.24704,-0.0067601
10,2.85,300,1.24072,-0.246084,0
10,2.85,300,1.24072,-0.246084,0
5.55,2.9,300,1.40216,0.0734968,-0.14094
5.55,2.9,300,1.40216,0.0734968,-0.14094
5.6,2.9,300,1.40588,0.0696022,-0.145634
5.6,2.9,300,1.40588,0.0696022,-0.145634
5.65,2.9,300,1.40946,0.0656651,-0.150161
5.65,2.9,300,1.40946,0.0656651,-0.150161
5.7,2.9,300,1.41291,0.0616899,-0.154525
5.7,2.9,300,1.41291,0.0616899,-0.154525
5.75,2.9,300,1.41623,0.0576809,-0.158729
5.75,2.9,300,1.41623,0.0576809,-0.158729
5.8,2.9,300,1.41943,0.0536414,-0.162777
5.8,2.9,300,1.41943,0.0536414,-0.162777
5.85,2.9,300,1.42249,0.0495746,-0.166674
5.85,2.9,300,1.42249,0.0495746,-0.166674
5.9,2.9,300,1.42544,0.0454827,-0.170422
5.9,2.9,300,1.42544,0.0454827,-0.170422
5.95,2.9,300,1.42827,0.0413678,-0.174027
5.95,2.9,300,1.42827,0.0413678,-0.174027
6,2.9,300,1.43099,0.0372311,-0.177492
6,2.9,300,1.43099,0.0372311,-0.177492
6.05,2.9,300,1.4336,0.0330735,-0.180822
6.05,2.9,300,1.4336,0.0330735,-0.180822
6.1,2.9,300,1.43611,0.0288954,-0.184019
6.1,2.9,300,1.43611,0.0288954,-0.184019
6.15,2.9,300,1.43851,0.0246968,-0.187087
6.15,2.9,300,1.43851,0.0246968,-0.187087
6.2,2.9,300,1.4408,0.0204771,-0.190031
6.2,2.9,300,1.4408,0.0204771,-0.190031
6.25,2.9,300,1.443,0.0162355,-0.192853
6.25,2.9,300,1.443,0.0162355,-0.192853
6.3,2.9,300,1.4451,0.0119707,-0.195556
6.3,2.9,300,1.4451,0.0119707,-0.195556
6.35,2.9,300,1.44711,0.00768119,-0.198141
6.35,2.9,300,1.44711,0.00768119,-0.198141
6.4,2.9,300,1.44902,0.00336519,-0.200612
6.4,2.9,300,1.44902,0.00336519,-0.200612
6.45,2.9,300,1.45084,-0.000979349,-0.202969
6.45,2.9,300,1.45084,-0.000979349,-0.202969
6.5,2.9,300,1.45257,-0.00535459,-0.205214
6.5,2.9,300,1.45257,-0.00535459,-0.205214
6.55,2.9,300,1.45421,-0.00976284,-0.207346
6.55,2.9,300,1.45421,-0.00976284,-0.207346
6.6,2.9,300,1.45574,-0.0142064,-0.209367
6.6,2.9,300,1.45574,-0.0142064,-0.209367
6.65,2.9,300,1.45719,-0.0186877,-0.211275
6.65,2.9,300,1.45719,-0.0186877,-0.211275
6.7,2.9,300,1.45854,-0.0232089,-0.21307
6.7,2.9,300,1.45854,-0.0232089,-0.21307
6.75,2.9,300,1.45979,-0.0277722,-0.214749
6.75,2.9,300,1.45979,-0.0277722,-0.214749
6.8,2.9,300,1.46094,-0.0323795,-0.216311
6.8,2.9,300,1.46094,-0.0323795,-0.216311
6.85,2.9,300,1.46198,-0.0370325,-0.217752
6.85,2.9,300,1.46198,-0.0370325,-0.217752
6.9,2.9,300,1.46292,-0.0417327,-0.21907
6.9,2.9,300,1.46292,-0.0417327,-0.21907
6.95,2.9,300,1.46374,-0.046481,-0.220261
6.95,2.9,300,1.46374,-0.046481,-0.220261
7,2.9,300,1.46446,-0.051278,-0.221321
7,2.9,300,1.46446,-0.051278,-0.221321
7.05,2.9,300,1.46505,-0.056124,-0.222247
7.05,2.9,300,1.46505,-0.056124,-0.222247
7.1,2.9,300,1.46552,-0.0610185,-0.223033
7.1,2.9,300,1.46552,-0.0610185,-0.223033
7.15,2.9,300,1.46584,-0.0659607,-0.223673
7.15,2.9,300,1.46584,-0.0659607,-0.223673
7.2,2.9,300,1.46604,-0.0709491,-0.224165
7.2,2.9,300,1.46604,-0.0709491,-0.224165
7.25,2.9,300,1.4661,-0.0759818,-0.224501
7.25,2.9,300,1.4661,-0.0759818,-0.224501
7.3,2.9,300,1.46601,-0.081056,-0.224678
7.3,2.9,300,1.46601,-0.081056,-0.224678
7.35,2.9,300,1.46576,-0.0861686,-0.224689
7.35,2.9,300,1.46576,-0.0861686,-0.224689
7.4,2.9,300,1.46536,-0.0913156,-0.22453
7.4,2.9,300,1.46536,-0.0913156,-0.22453
7.45,2.9,300,1.46481,-0.0964928,-0.224195
7.45,2.9,300,1.46481,-0.0964928,-0.224195
7.5,2.9,300,1.46408,-0.101695,-0.22368
7.5,2.9,300,1.46408,-0.101695,-0.22368
7.55,2.9,300,1.46318,-0.106916,-0.22298
7.55,2.9,300,1.46318,-0.106916,-0.22298
7.6,2.9,300,1.4621,-0.112151,-0.222092
7.6,2.9,300,1.4621,-0.112151,-0.222092
7.65,2.9,300,1.46085,-0.117392,-0.221011
7.65,2.9,300,1.46085,-0.117392,-0.221011
7.7,2.9,300,1.45941,-0.122633,-0.219734
7.7,2.9,300,1.45941,-0.122633,-0.219734
7.75,2.9,300,1.45778,-0.127866,-0.218258
7.75,2.9,300,1.45778,-0.127866,-0.218258
7.8,2.9,300,1.45597,-0.133082,-0.216581
7.8,2.9,300,1.45597,-0.133082,-0.216581
7.85,2.9,300,1.45396,-0.138275,-0.214701
7.85,2.9,300,1.45396,-0.138275,-0.214701
7.9,2.9,300,1.45176,-0.143434,-0.212617
7.9,2.9,300,1.45176,-0.143434,-0.212617
7.95,2.9,300,1.44937,-0.148552,-0.210329
7.95,2.9,300,1.44937,-0.148552,-0.210329
8,2.9,300,1.44678,-0.153619,-0.207836
8,2.9,300,1.44678,-0.153619,-0.207836
8.05,2.9,300,1.44401,-0.158628,-0.205139
8.05,2.9,300,1.44401,-0.158628,-0.205139
8.1,2.9,300,1.44104,-0.163567,-0.20224
8.1,2.9,300,1.44104,-0.163567,-0.20224
8.15,2.9,300,1.43788,-0.168429,-0.199141
8.15,2.9,300,1.43788,-0.168429,-0.199141
8.2,2.9,300,1.43454,-0.173205,-0.195844
8.2,2.9,300,1.43454,-0.173205,-0.195844
8.25,2.9,300,1.43101,-0.177885,-0.192352
8.25,2.9,300,1.43101,-0.177885,-0.192352
8.3,2.9,300,1.4273,-0.182462,-0.18867
8.3,2.9,300,1.4273,-0.182462,-0.18867
8.35,2.9,300,1.42341,-0.186925,-0.184802
8.35,2.9,300,1.42341,-0.186925,-0.184802
8.4,2.9,300,1.41936,-0.191268,-0.180752
8.4,2.9,300,1.41936,-0.191268,-0.180752
8.45,2.9,300,1.41514,-0.195483,-0.176528
8.45,2.9,300,1.41514,-0.195483,-0.176528
8.5,2.9,300,1.41075,-0.199561,-0.172133
8.5,2.9,300,1.41075,-0.199561,-0.172133
8.55,2.9,300,1.40621,-0.203497,-0.167576
8.55,2.9,300,1.40621,-0.203497,-0.167576
8.6,2.9,300,1.40152,-0.207282,-0.162862
8.6,2.9,300,1.40152,-0.207282,-0.162862
8.65,2.9,300,1.39669,-0.210911,-0.158
8.65,2.9,300,1.39669,-0.210911,-0.158
8.7,2.9,300,1.39173,-0.214378,-0.152996
8.7,2.9,300,1.39173,-0.214378,-0.152996
8.75,2.9,300,1.38664,-0.217678,-0.14786
8.75,2.9,300,1.38664,-0.217678,-0.14786
8.8,2.9,300,1.38143,-0.220805,-0.142597
8.8,2.9,300,1.38143,-0.220805,-0.142597
8.85,2.9,300,1.37611,-0.223755,-0.137218
8.85,2.9,300,1.37611,-0.223755,-0.137218
8.9,2.9,300,1.37068,-0.226525,-0.131731
8.9,2.9,300,1.37068,-0.226525,-0.131731
8.95,2.9,300,1.36517,-0.22911,-0.126144
8.95,2.9,300,1.36517,-0.22911,-0.126144
9,2.9,300,1.35956,-0.231509,-0.120465
9,2.9,300,1.35956,-0.231509,-0.120465
9.05,2.9,300,1.35388,-0.233719,-0.114705
9.05,2.9,300,1.35388,-0.233719,-0.114705
9.1,2.9,300,1.34812,-0.235739,-0.108871
9.1,2.9,300,1.34812,-0.235739,-0.108871
9.15,2.9,300,1.34231,-0.237566,-0.102973
9.15,2.9,300,1.34231,-0.237566,-0.102973
9.2,2.9,300,1.33644,-0.2392,-0.0970193
9.2,2.9,300,1.33644,-0.2392,-0.0970193
9.25,2.9,300,1.33053,-0.240641,-0.0910184
9.25,2.9,300,1.33053,-0.240641,-0.0910184
9.3,2.9,300,1.32458,-0.241888,-0.0849791
9.3,2.9,300,1.32458,-0.241888,-0.0849791
9.35,2.9,300,1.31859,-0.242943,-0.0789099
9.35,2.9,300,1.31859,-0.242943,-0.0789099
9.4,2.9,300,1.31259,-0.243806,-0.072819
9.4,2.9,300,1.31259,-0.243806,-0.072819
9.45,2.9,300,1.30657,-0.244478,-0.0667149
9.45,2.9,300,1.30657,-0.244478,-0.0667149
9.5,2.9,300,1.30055,-0.244963,-0.0606048
9.5,2.9,300,1.30055,-0.244963,-0.0606048
9.55,2.9,300,1.29452,-0.24526,-0.0544981
9.55,2.9,300,1.29452,-0.24526,-0.0544981
9.6,2.9,300,1.28851,-0.245375,-0.0483993
9.6,2.9,300,1.28851,-0.245375,-0.0483993
9.65,2.9,300,1.28248,-0.245304,-0.0423212
9.65,2.9,300,1.28248,-0.245304,-0.0423212
9.7,2.9,300,1.27654,-0.245063,-0.036261
9.7,2.9,300,1.27654,-0.245063,-0.036261
9.75,2.9,300,1.2705,-0.244631,-0.0302439
9.75,2.9,300,1.2705,-0.244631,-0.0302439
9.8,2.9,300,1.2647,-0.24406,-0.0242417
9.8,2.9,300,1.2647,-0.24406,-0.0242417
9.85,2.9,300,1.25855,-0.243257,-0.0183223
9.85,2.9,300,1.25855,-0.243257,-0.0183223
9.9,2.9,300,1.25313,-0.242415,-0.0123641
9.9,2.9,300,1.25313,-0.242415,-0.0123641
9.95,2.9,300,1.24639,-0.241165,-0.00655078
9.95,2.9,300,1.24639,-0.241165,-0.00655078
10,2.9,300,1.24158,-0.240249,0
10,2.9,300,1.24158,-0.240249,0
5.55,2.95,300,1.39673,0.0697357,-0.135258
5.55,2.95,300,1.39673,0.0697357,-0.135258
5.6,2.95,300,1.4004,0.0659758,-0.139896
5.6,2.95,300,1.4004,0.0659758,-0.139896
5.65,2.95,300,1.40393,0.0621708,-0.144374
5.65,2.95,300,1.40393,0.0621708,-0.144374
5.7,2.95,300,1.40734,0.0583251,-0.148695
5.7,2.95,300,1.40734,0.0583251,-0.148695
5.75,2.95,300,1.41062,0.0544425,-0.15286
5.75,2.95,300,1.41062,0.0544425,-0.15286
5.8,2.95,300,1.41378,0.0505264,-0.156874
5.8,2.95,300,1.41378,0.0505264,-0.156874
5.85,2.95,300,1.41682,0.0465798,-0.16074
5.85,2.95,300,1.41682,0.0465798,-0.16074
5.9,2.95,300,1.41974,0.042605,-0.164461
5.9,2.95,300,1.41974,0.042605,-0.164461
5.95,2.95,300,1.42254,0.038604,-0.168041
5.95,2.95,300,1.42254,0.038604,-0.168041
6,2.95,300,1.42524,0.0345781,-0.171482
6,2.95,300,1.42524,0.0345781,-0.171482
6.05,2.95,300,1.42782,0.0305284,-0.174789
6.05,2.95,300,1.42782,0.0305284,-0.174789
6.1,2.95,300,1.4303,0.0264555,-0.177965
6.1,2.95,300,1.4303,0.0264555,-0.177965
6.15,2.95,300,1.43268,0.0223594,-0.181013
6.15,2.95,300,1.43268,0.0223594,-0.181013
6.2,2.95,300,1.43495,0.0182399,-0.183935
6.2,2.95,300,1.43495,0.0182399,-0.183935
6.25,2.95,300,1.43713,0.0140966,-0.186735
6.25,2.95,300,1.43713,0.0140966,-0.186735
6.3,2.95,300,1.4392,0.00992841,-0.189414
6.3,2.95,300,1.4392,0.00992841,-0.189414
6.35,2.95,300,1.44119,0.0057342,-0.191975
6.35,2.95,300,1.44119,0.0057342,-0.191975
6.4,2.95,300,1.44307,0.00151258,-0.194419
6.4,2.95,300,1.44307,0.00151258,-0.194419
6.45,2.95,300,1.44486,-0.00273806,-0.196747
6.45,2.95,300,1.44486,-0.00273806,-0.196747
6.5,2.95,300,1.44656,-0.00701946,-0.198961
6.5,2.95,300,1.44656,-0.00701946,-0.198961
6.55,2.95,300,1.44816,-0.0113334,-0.201061
6.55,2.95,300,1.44816,-0.0113334,-0.201061
6.6,2.95,300,1.44967,-0.0156819,-0.203047
6.6,2.95,300,1.44967,-0.0156819,-0.203047
6.65,2.95,300,1.45108,-0.0200667,-0.204917
6.65,2.95,300,1.45108,-0.0200667,-0.204917
6.7,2.95,300,1.45239,-0.0244896,-0.206672
6.7,2.95,300,1.45239,-0.0244896,-0.206672
6.75,2.95,300,1.4536,-0.0289523,-0.208309
6.75,2.95,300,1.4536,-0.0289523,-0.208309
6.8,2.95,300,1.45472,-0.0334563,-0.209827
6.8,2.95,300,1.45472,-0.0334563,-0.209827
6.85,2.95,300,1.45572,-0.0380029,-0.211222
6.85,2.95,300,1.45572,-0.0380029,-0.211222
6.9,2.95,300,1.45661,-0.0425932,-0.212494
6.9,2.95,300,1.45661,-0.0425932,-0.212494
6.95,2.95,300,1.4574,-0.0472276,-0.213638
6.95,2.95,300,1.4574,-0.0472276,-0.213638
7,2.95,300,1.45807,-0.0519066,-0.21465
7,2.95,300,1.45807,-0.0519066,-0.21465
7.05,2.95,300,1.45862,-0.0566299,-0.215527
7.05,2.95,300,1.45862,-0.0566299,-0.215527
7.1,2.95,300,1.45905,-0.0613972,-0.216265
7.1,2.95,300,1.45905,-0.0613972,-0.216265
7.15,2.95,300,1.45934,-0.0662072,-0.21686
7.15,2.95,300,1.45934,-0.0662072,-0.21686
7.2,2.95,300,1.4595,-0.0710585,-0.217306
7.2,2.95,300,1.4595,-0.0710585,-0.217306
7.25,2.95,300,1.45953,-0.0759488,-0.2176
7.25,2.95,300,1.45953,-0.0759488,-0.2176
7.3,2.95,300,1.45941,-0.0808757,-0.217736
7.3,2.95,300,1.45941,-0.0808757,-0.217736
7.35,2.95,300,1.45914,-0.0858359,-0.217712
7.35,2.95,300,1.45914,-0.0858359,-0.217712
7.4,2.95,300,1.45872,-0.0908257,-0.217521
7.4,2.95,300,1.45872,-0.0908257,-0.217521
7.45,2.95,300,1.45815,-0.0958408,-0.217159
7.45,2.95,300,1.45815,-0.0958408,-0.217159
7.5,2.95,300,1.45741,-0.100877,-0.216622
7.5,2.95,300,1.45741,-0.100877,-0.216622
7.55,2.95,300,1.45651,-0.105927,-0.215906
7.55,2.95,300,1.45651,-0.105927,-0.215906
7.6,2.95,300,1.45544,-0.110987,-0.215008
7.6,2.95,300,1.45544,-0.110987,-0.215008
